MEDIA_TY,TITLE_NM,PLACE_NM,PLACE_TY,ADDR,LC_LA,LC_LO,ADDR_area
show,전지적 참견시점,무한리필 삼겹의신,restaurant,서울특별시 마포구 어울마당로 111-1,37.554886,126.922859,서울
show,전지적 참견시점,도토리앤다람쥐,cafe,서울특별시 마포구 와우산로 144-6 1층,37.5538035,126.9293812,서울
show,전지적 참견시점,괜찮은생고기,restaurant,서울특별시 마포구 와우산로15길 23,37.5493703,126.9220411,서울
show,전지적 참견시점,느리네,restaurant,서울특별시 마포구 와우산로3길 13 2층,37.5459627,126.9222464,서울
show,전지적 참견시점,가원,restaurant,서울특별시 마포구 월드컵로 65,37.5548269,126.9108418,서울
show,전지적 참견시점,키오스크,cafe,서울특별시 마포구 월드컵로19길 74,37.5543086,126.9069221,서울
show,전지적 참견시점,서서울농협 두레우가,restaurant,서울특별시 마포구 월드컵북로 356 3층 두레우가,37.577034,126.892821,서울
show,전지적 참견시점,신룽푸마라탕,restaurant,서울특별시 마포구 월드컵북로54길 25 지하1층,37.5806359,126.88893,서울
show,전지적 참견시점,바스버거 상암DMC점,restaurant,"서울특별시 마포구 월드컵북로56길 19, 드림타워 2층",37.582218,126.888259,서울
show,전지적 참견시점,진대감 신사점,restaurant,서울특별시 서초구 나루터로12길 18 수인빌딩,37.514616,127.0174438,서울
show,전지적 참견시점,카페로비,cafe,서울특별시 서초구 반포대로20길 53 1층,37.4885203,127.0127436,서울
show,전지적 참견시점,락희옥 서초교대역점,restaurant,"서울특별시 서초구 반포대로30길 63 영서빌딩 1, 2층",37.4926184,127.0119976,서울
show,전지적 참견시점,잠수부네 해산물실내포차 교대역점,restaurant,서울특별시 서초구 서초대로53길 7 효성빌딩 지하1층,37.4950037,127.0150432,서울
show,전지적 참견시점,서울만남의광장(부산방향),playground,서울특별시 서초구 양재대로12길 73-71,37.4599063,127.0420601,서울
show,전지적 참견시점,평이담백뼈칼국수 성수점,restaurant,서울특별시 성동구 상원10길 10 1층,37.5493315,127.0490345,서울
show,전지적 참견시점,엘더버거,restaurant,서울특별시 성동구 서울숲2길 40-7 1층,37.5462733,127.0430116,서울
show,전지적 참견시점,제스티살룬 성수,restaurant,서울특별시 성동구 서울숲4길 13 1층,37.547499,127.042485,서울
show,전지적 참견시점,카페 차 성수점,cafe,서울특별시 성동구 서울숲6길 2 1층,37.5477942,127.0418826,서울
show,전지적 참견시점,원기옥,restaurant,서울특별시 성동구 아차산로17길 48 SKV1 1층 109호 원기옥,37.544787,127.0644521,서울
show,전지적 참견시점,봇봇봇,cafe,서울특별시 성동구 아차산로9길 8,37.5447039,127.058278,서울
show,전지적 참견시점,소인수서울,cafe,서울특별시 성동구 왕십리로 136 1층,37.5496496,127.0445693,서울
show,전지적 참견시점,호랑이김밥,restaurant,서울특별시 성북구 성북로 18,37.5897578,127.0049073,서울
show,전지적 참견시점,쌍다리돼지불백 본점,restaurant,서울특별시 성북구 성북로23길 4,37.5934747,126.9956687,서울
show,전지적 참견시점,조셉의커피나무,cafe,서울특별시 성북구 성북로31길 65,37.5945577,126.9885926,서울
show,전지적 참견시점,소육옥 송파점,restaurant,서울특별시 송파구 백제고분로40길 31,37.5019712,127.1078869,서울
show,전지적 참견시점,해주냉면,restaurant,서울특별시 송파구 백제고분로7길 8-16,37.5096153,127.0797604,서울
show,전지적 참견시점,테이스티버거 잠실점,restaurant,서울특별시 송파구 송파대로49길 50 나인파크 B동 103호,37.5064288,127.1002813,서울
show,전지적 참견시점,편장군족발,restaurant,서울특별시 양천구 목동동로 257 B2,37.5268253,126.8749782,서울
show,전지적 참견시점,명랑핫도그 목1동점,cafe,서울특별시 양천구 목동서로 221 굿모닝탑 1층,37.5276689,126.8707501,서울
show,전지적 참견시점,본토박이,restaurant,서울특별시 영등포구 국제금융로6길 30 백상빌딩 306호,37.521706,126.9265314,서울
show,전지적 참견시점,고봉삼계탕,restaurant,서울특별시 영등포구 국회대로72길 5 여의도 플렉시움 오피스텔,37.530475,126.9202936,서울
show,전지적 참견시점,영일분식,restaurant,서울특별시 영등포구 도림로141가길 34-1,37.5162736,126.8896689,서울
show,전지적 참견시점,우연한만남 대림본점,restaurant,서울특별시 영등포구 도림로39길 11-8 대광빌딩,37.4942644,126.8971739,서울
show,전지적 참견시점,스마일명품찹쌀꽈배기 영등포시장역점,cafe,서울특별시 영등포구 양산로 206 1층,37.5223716,126.9059628,서울
show,전지적 참견시점,영원식당,restaurant,서울특별시 영등포구 여의나루로 117 서울 상가 2층,37.5262038,126.9310704,서울
show,전지적 참견시점,황소갈비,restaurant,서울특별시 영등포구 여의나루로 42 여의도종합상가 3층,37.5215486,126.9247997,서울
show,전지적 참견시점,동해도 본점,restaurant,서울특별시 영등포구 은행로 25 안원빌딩 지하1층,37.5285662,126.9213928,서울
show,전지적 참견시점,하동관 여의도직영1호점,restaurant,서울특별시 영등포구 은행로 3 익스콘벤처타워,37.5274767,126.9196523,서울
show,전지적 참견시점,오토김밥 본점,restaurant,서울특별시 용산구 녹사평대로26길 93 스페이스소마빌딩 1층,37.531566,126.994663,서울
show,전지적 참견시점,강가네포차빈대떡,restaurant,서울특별시 용산구 대사관로30길 15,37.5325337,127.0056455,서울
show,전지적 참견시점,한남동한방통닭,restaurant,서울특별시 용산구 대사관로34길 38,37.5315144,127.0055198,서울
show,전지적 참견시점,밥한끼,restaurant,서울특별시 용산구 독서당로 65-3,37.5339014,127.0078936,서울
show,전지적 참견시점,히비,restaurant,서울특별시 용산구 백범로87길 24 1층,37.5384045,126.9685213,서울
show,전지적 참견시점,몽탄,restaurant,서울특별시 용산구 백범로99길 50,37.535959,126.9722312,서울
show,전지적 참견시점,돈까스잔치 동빙고점,restaurant,서울특별시 용산구 서빙고로 297,37.5212231,126.9964015,서울
show,전지적 참견시점,그랜드하얏트서울 테라스,restaurant,서울특별시 용산구 소월로 322,37.539349,126.99715,서울
show,전지적 참견시점,베이커리무이,cafe,서울특별시 용산구 원효로81길 17 1층,37.5395908,126.966828,서울
show,전지적 참견시점,바마셀,cafe,서울특별시 용산구 원효로89길 12 건물뒷편 1층,37.5406695,126.9686055,서울
show,전지적 참견시점,오통영 이촌점,restaurant,서울특별시 용산구 이촌동 300-3,37.5168782,126.9797813,서울
show,전지적 참견시점,동빙고 본점,cafe,서울특별시 용산구 이촌로 319 현대아파트,37.5186483,126.9823443,서울
show,전지적 참견시점,총각네 동부이촌점,restaurant,서울특별시 용산구 이촌로75길 10-3,37.5203452,126.9743504,서울
show,전지적 참견시점,솔낭구,restaurant,서울특별시 용산구 이촌로77길 19 솔낭구,37.5204012,126.974878,서울
show,전지적 참견시점,나리의 집,restaurant,서울특별시 용산구 이태원로 245,37.5368776,127.0000977,서울
show,전지적 참견시점,바토스 이태원점,restaurant,서울특별시 용산구 이태원로15길 1 2층,37.534568,126.9902157,서울
show,전지적 참견시점,오아시스 한남점,restaurant,서울특별시 용산구 이태원로45길 30,37.5365594,126.9979589,서울
show,전지적 참견시점,한입소반,restaurant,서울특별시 용산구 청파로45길 3,37.544079,126.970407,서울
show,전지적 참견시점,말죽거리꽈배기,restaurant,서울특별시 용산구 청파로47길 37,37.5446122,126.9683679,서울
show,전지적 참견시점,대원식당,restaurant,서울특별시 용산구 한강대로62나길 16-1,37.5343045,126.9746967,서울
show,전지적 참견시점,초원,restaurant,서울특별시 용산구 한강대로80길 7,37.5426695,126.9733261,서울
show,전지적 참견시점,일번지기사식당,restaurant,서울특별시 용산구 효창원로 164,37.5425642,126.9626092,서울
show,전지적 참견시점,mtl 효창,cafe,서울특별시 용산구 효창원로69길 25 1층,37.542287,126.960295,서울
show,전지적 참견시점,도동집,restaurant,서울특별시 용산구 후암로48길 1,37.5527992,126.9767703,서울
show,전지적 참견시점,스태픽스,cafe,서울특별시 종로구 사직로9길 22 102호,37.57746,126.96791,서울
show,전지적 참견시점,금이네집,restaurant,서울특별시 종로구 삼일대로 428,37.5721971,126.987629,서울
show,전지적 참견시점,종로진낙지 본점,restaurant,"서울특별시 종로구 수표로 122 1층, 2층",37.5720711,126.9890677,서울
show,전지적 참견시점,소문난집,restaurant,서울특별시 종로구 수표로 131,37.5724533,126.9882475,서울
show,전지적 참견시점,소풍,restaurant,서울특별시 종로구 자하문로10길 11,37.5795108,126.9721468,서울
show,전지적 참견시점,남대문실탄사격장,playground,"서울특별시 중구 남대문시장길 25-8, 4층",37.5605491,126.9775087,서울
show,전지적 참견시점,명동교자 본점,restaurant,서울특별시 중구 명동10길 29,37.5625339,126.9857421,서울
show,전지적 참견시점,하동관 명동본점,restaurant,서울특별시 중구 명동9길 12,37.5643946,126.9850185,서울
show,전지적 참견시점,원조남산왕돈까스,restaurant,서울특별시 중구 소파로 107,37.5573335,126.9860967,서울
show,전지적 참견시점,무학,restaurant,서울특별시 중구 왕십리로 399,37.5648073,127.0258698,서울
show,전지적 참견시점,규반,restaurant,서울특별시 중구 을지로 29 1F,37.5664434,126.981022,서울
show,전지적 참견시점,헤이메르,cafe,울산광역시 울주군 서생면 잿골길 72,35.3671258,129.3513898,울산
show,전지적 참견시점,예산수산,restaurant,인천광역시 남동구 장도로 79-50,37.3988392,126.7390525,인천
show,전지적 참견시점,도시락김밥 본점,restaurant,인천광역시 미추홀구 석바위로 68,37.4608089,126.6806202,인천
show,전지적 참견시점,중국성,restaurant,인천광역시 중구 차이나타운로 53,37.4747746,126.6187958,인천
show,전지적 참견시점,홍어1번지,restaurant,전라남도 나주시 영산3길 2-1 영실미곡상회,34.9997025,126.7105033,전라
show,전지적 참견시점,옛날밥상,restaurant,전라남도 목포시 삼학로341번길 16,34.8015188,126.4072293,전라
show,전지적 참견시점,베테랑 칼국수,restaurant,전라북도 전주시 완산구 경기전길 135,35.8134149,127.1515664,전라
show,전지적 참견시점,양반가,restaurant,전라북도 전주시 완산구 최명희길 30-2,35.816119,127.1512168,전라
show,전지적 참견시점,전망좋은횟집&흑돼지,restaurant,제주특별자치도 서귀포시 성산읍 일출로 248,33.4606616,126.9325264,제주
show,전지적 참견시점,카페보롬왓,cafe,제주특별자치도 서귀포시 표선면 번영로 2350-104,33.4149865,126.760757,제주
show,전지적 참견시점,만덕이네,restaurant,제주특별자치도 서귀포시 표선면 서성일로 16,33.3933333,126.8011111,제주
show,전지적 참견시점,레이식당,restaurant,제주특별자치도 제주시 구좌읍 해맞이해안로 1156-5,33.5291668,126.8538817,제주
show,전지적 참견시점,애월당 제주공항점,cafe,제주특별자치도 제주시 다호5길 10,33.5027912,126.4892074,제주
show,전지적 참견시점,카페델문도,restaurant,제주특별자치도 제주시 조천읍 조함해안로 519-10,33.543799,126.668847,제주
show,전지적 참견시점,일통이반,restaurant,제주특별자치도 제주시 중앙로2길 25,33.5170648,126.5221484,제주
show,전지적 참견시점,진흥각,restaurant,충청남도 공주시 감영길 20,36.452662,127.123479,충청
show,전지적 참견시점,동해원,restaurant,충청남도 공주시 납다리길 22,36.4502316,127.1479672,충청
show,전지적 참견시점,고향촌,restaurant,충청남도 당진시 당진천2길 20,36.8904562,126.6272487,충청
show,전지적 참견시점,망향휴게소,playground,충청남도 천안시 서북구 성거읍 돌다리길 23-37,36.857653,127.183361,충청
show,전지적 참견시점,카페산,cafe,충청북도 단양군 가곡면 두산길 196-86,36.9938568,128.3949081,충청
show,전지적 참견시점,새밭식당,restaurant,충청북도 단양군 가곡면 을전길 6,36.9878356,128.4596565,충청
show,전지적 참견시점,금강휴게소(부산방향),playground,충청북도 옥천군 동이면 금강로 596,36.2792461,127.6740378,충청
show,전지적 참견시점,브라더꽈배기 금왕휴게소상행점,playground,충청북도 음성군 금왕읍 평택제천고속도로 69,36.9920993,127.5981108,충청
show,전지적 참견시점,원조 순희네 빈대떡,restaurant,서울특별시 종로구 종로32길 5,37.570597,127.000711,서울
drama,절대 그이,삼탄아트마인,playground,강원도 정선군 고한읍 함백산로 1445-44,37.185266,128.88212,강원
drama,절대 그이,판교 성프란치스코성당,playground,경기도 성남시 분당구 서판교로 125,37.397496,127.09671,경기
drama,절대 그이,성남아트센터,playground,경기도 성남시 분당구 성남대로 808,37.403089,127.13133,경기
drama,절대 그이,C156,restaurant,서울특별시 광진구 동일로 156,37.546081,127.06649,서울
drama,절대 그이,누리꿈스퀘어빌딩,playground,서울특별시 마포구 연남동 396,37.579272,126.89028,서울
drama,절대 그이,그레이포그 (구 굿베리엔터테인먼트),playground,서울특별시 서대문구 북아현로 114,37.565169,126.95108,서울
drama,절대 그이,롯데월드,playground,서울특별시 송파구 올림픽로 240,37.5112601,127.097998,서울
drama,절대 그이,이랜드크루즈,playground,서울특별시 영등포구 여의동로 280,37.5290674,126.936218,서울
drama,절대 그이,담양레이나CC,playground,전라남도 담양군 다양 읍 깊은 실길 169,35.310369,127.01734,전라
artist,정용화,정동진 바다열차,playground,강원도 강릉시 강동면 정동역길 17,37.691501,129.032677,강원
artist,정용화,몽,restaurant,부산광역시 해운대구 달맞이길 120,35.157607,129.17548,부산
artist,정용화,해운대 해수욕장,playground,부산광역시 해운대구 우동,35.158647,129.160365,부산
artist,정용화,서달산,playground,서울특별시 동작구 흑석동 서달로,37.497352,126.961819,서울
artist,정용화,롯데월드,playground,서울특별시 송파구 올림픽로 240,37.5112601,127.097998,서울
artist,정용화,T.G.I 프라이데이스 잠실캐슬점,restaurant,서울특별시 송파구 올림픽로 269 롯데캐슬프라자 2층,37.5142852,127.100694,서울
artist,정용화,낙원상가,store,서울특별시 종로구 삼일대로 428,37.5721971,126.987629,서울
artist,정용화,마복림할머니막내아들네,restaurant,서울특별시 중구 다산로 221,37.563114,127.015019,서울
artist,정용화,동막해변,playground,인천광역시 강화군 화도면 해안남로 1481,37.592581,126.458187,인천
drama,제3의 매력,서삼릉길,playground,경기도 고양시 덕양구 서삼릉길,37.654558,126.87629,경기
drama,제3의 매력,감천문화마을,playground,부산광역시 사하구 감내2로 203,35.097412,129.010584,부산
drama,제3의 매력,앤드트리메타,playground,서울특별시 강남구 도산대로51길 19,37.5244126,127.037639,서울
drama,제3의 매력,비안코이탈리아 청담점,playground,서울특별시 강남구 도산대로81길 19,37.525621,127.04739,서울
drama,제3의 매력,삼성리,playground,서울특별시 강남구 봉은사로86길 28,37.511571,127.05676,서울
drama,제3의 매력,브라이덜공,playground,서울특별시 강남구 선릉로158길 15 1층,37.525654,127.0413,서울
drama,제3의 매력,상사마을 39,stay,서울특별시 강서구 개화10길 39,37.58699,126.80203,서울
drama,제3의 매력,은행어린이공원,playground,서울특별시 마포구 성미산로29길 17-3,37.564575,126.92228,서울
drama,제3의 매력,노박빌딩,playground,서울특별시 마포구 성지길 58,37.546264,126.91262,서울
drama,제3의 매력,어울마당로,playground,서울특별시 마포구 어울마당로,37.55003,126.92113,서울
drama,제3의 매력,세븐일레븐 서교8호점,store,서울특별시 마포구 월드컵로 30,37.552079,126.9126,서울
drama,제3의 매력,3rd뮤지엄,playground,서울특별시 마포구 잔다리로3길 4,37.551639,126.91912,서울
drama,제3의 매력,서강대교,playground,서울특별시 영등포구 여의도동 서강대교,37.536911,126.92495,서울
drama,제3의 매력,한강 공원 여의도 지구,playground,서울특별시 영등포구 여의동로 290,37.5290674,126.936218,서울
drama,제3의 매력,소월로 계단 3번,playground,서울특별시 용산구 소월로 168,37.547514,126.98424,서울
drama,제3의 매력,디아뜨센트럴 오피스텔,stay,서울특별시 용산구 원효로 268,37.541036,126.9704,서울
drama,제3의 매력,용산더프라임,playground,서울특별시 용산구 원효로90길 11,37.540149,126.97006,서울
drama,제3의 매력,동작대교,playground,서울특별시 용산구 이촌동 동작대교,37.51041,126.981893,서울
drama,제3의 매력,서강껍데기 이촌점,restaurant,서울특별시 용산구 이촌로 9,37.530776,126.95487,서울
drama,제3의 매력,쌍대포소금구이 본점,restaurant,서울특별시 용산구 청파로 291,37.545541,126.97006,서울
drama,제3의 매력,성우빌딩,playground,서울특별시 중구 을지로36길 12,37.566166,127.00125,서울
drama,제3의 매력,용마폭포공원,playground,서울특별시 중랑구 용마산로 250-12,37.57344,127.0901,서울
drama,제3의 매력,외포리선착장,playground,인천광역시 강화군 내가면 해안서로 883,37.700637,126.38152,인천
drama,제3의 매력,인천국제공항,playground,인천광역시 중구 공항로 272,37.44919,126.4514,인천
drama,제5공화국,삼청로,playground,서울특별시 종로구 삼청로 84-1,37.582943,126.98193,서울
drama,제5공화국,롯데호텔 서울 도림,restaurant,서울특별시 중구 을지로 30,37.565357,126.980918,서울
drama,제5공화국,문화역서울284,playground,서울특별시 중구 통일로 1,37.555944,126.971594,서울
artist,제국의 아이들,경주 원조떡갈비,restaurant,경상북도 경주시 보불로 148,35.797464,129.313992,경상
artist,제국의 아이들,문경관광사격장,playground,경상북도 문경시 사격장길 155,36.642737,128.12949,경상
artist,제국의 아이들,맛우짜,restaurant,경상북도 안동시 대안로 174,36.563993,128.73169,경상
artist,제국의 아이들,고대포,restaurant,서울특별시 용산구 원효로 197-1,37.536972,126.963976,서울
artist,제국의 아이들,서울스퀘어,playground,서울특별시 중구 한강대로 416,37.555478,126.973721,서울
artist,제국의 아이들,함양집,restaurant,울산광역시 남구 삼산로 228번길 19,35.536454,129.332716,울산
artist,제국의 아이들,추담골,restaurant,제주특별자치도 제주시 광평동로 19,33.481855,126.470488,제주
drama,제발 그 남자 만나지 마요,동화컬처빌리지,playground,경기도 남양주시 화도읍 북한강로 1708-38,37.659675,127.37391,경기
drama,제발 그 남자 만나지 마요,카페로쥬,cafe,경기도 성남시 분당구 분당내곡로 151,37.397246,127.11259,경기
drama,제발 그 남자 만나지 마요,MBC문화방송 본사,playground,서울특별시 마포구 성암로 267,37.58105,126.89056,서울
drama,제발 그 남자 만나지 마요,여의도공원,playground,서울특별시 영등포구 여의공원로 68,37.5281241,126.925754,서울
drama,제빵왕 김탁구,수암골 벽화마을,playground,충청북도 청주시 상당구 수암로 58,36.647265,127.4943,충청
artist,제시,피자익스프레스,restaurant,서울특별시 강남구 압구정로10길 28,37.521955,127.021889,서울
drama,"제왕의 딸, 수백향",백제문화단지,playground,충청남도 부여군 규암면 백제문로 455,36.3069,126.9066,충청
drama,조선 정신과 의사 유세풍,오봉산 마당바위,playground,경상북도 경주시 서면 천촌리,35.853269,129.05014,경상
drama,조선로코 녹두전,용인 대장금 파크,playground,경기도 용인시 처인구 백암면 용천드라마길 25,37.1209396,127.337296,경기
drama,조선로코 녹두전,비둘기낭폭포,playground,경기도 포천시 영북면 대회산리 415-2,38.079827,127.217505,경기
drama,조선로코 녹두전,고산정,playground,경상북도 안동시 도산면 가송길 177-42,36.767715,128.892121,경상
drama,조선로코 녹두전,부용대,playground,경상북도 안동시 풍천면 광덕솔밭길 72,36.542914,128.51663,경상
drama,조선로코 녹두전,영주 무섬마을,playground,경상북도 영주시 문수면 무섬로 238-2,36.732678,128.62112,경상
drama,조선로코 녹두전,보리나라 학원농장,playground,전라북도 고창군 공음면 학원농장길 154,35.37545,126.542953,전라
drama,조선로코 녹두전,수선루,playground,전라북도 진안군 마령면 강정리 산 57,35.745616,127.34532,전라
drama,조선로코 녹두전,궁남지,playground,충청남도 부여군 부여읍 궁남로 52,36.269619,126.91224,충청
drama,조작,광진교,playground,서울특별시 강동구 천호동 광진교,37.544739,127.11322,서울
drama,조작,숭례문,playground,서울특별시 중구 세종대로 40,37.559956,126.97529,서울
drama,좀비탐정,로케이션 이음 (구 로얄퀘스트),playground,경기도 파주시 탄현면 새오리로286번길 48-70,37.713531,126.74641,경기
drama,좀비탐정,C156,restaurant,서울특별시 광진구 동일로 156,37.546081,127.06649,서울
drama,좀비탐정,여의도 KBS방송국,playground,서울특별시 영등포구 여의공원로 13,37.52563,126.91633,서울
drama,좀비탐정,여의도공원,playground,서울특별시 영등포구 여의공원로 68,37.5281241,126.925754,서울
drama,좀비탐정,익산 교도소 세트장,playground,전라북도 익산시 성당면 함낭로 207,36.069334,126.93158,전라
movie,종려나무 숲,공곶이,playground,경상남도 거제시 일운면 와현리 87,34.7945018,128.7139354,경상
drama,좋아하면 울리는,뮤지엄 산,playground,강원도 원주시 지정면 오크밸리2길 260,37.418903,127.82302,강원
drama,좋아하면 울리는,연세대 미래캠퍼스,playground,강원도 원주시 흥업면 연세대길 1,37.2793642,127.9015352,강원
drama,좋아하면 울리는,원마운트,playground,경기도 고양시 일산서구 한류월드로 300,37.664347,126.754379,경기
drama,좋아하면 울리는,화이트호리존 발로,cafe,경기도 김포시 대곶면 율마로 113-1 STUDIO VALOR,37.661947,126.59595,경기
drama,좋아하면 울리는,팔달공원,playground,경기도 수원시 팔달구 고등동 42-140,37.2771201,127.0119249,경기
drama,좋아하면 울리는,광진교,playground,서울특별시 강동구 천호동 광진교,37.544739,127.11322,서울
drama,좋아하면 울리는,그랜드 워커힐 서울,stay,서울특별시 광진구 워커힐로 177,37.555208,127.111341,서울
drama,좋아하면 울리는,제기로9길,playground,서울특별시 동대문구 제기로9길 18,37.587529,127.03732,서울
drama,좋아하면 울리는,La Retro,store,서울특별시 마포구 토정로 25,37.545702,126.91373,서울
drama,좋아하면 울리는,밀루앤라떼,cafe,서울특별시 마포구 토정로 27,37.545685,126.91388,서울
drama,좋아하면 울리는,이화여자대학교,playground,서울특별시 서대문구 이화여대길 52,37.561149,126.946433,서울
drama,좋아하면 울리는,이화여대 대강당,playground,서울특별시 서대문구 이화여대길 52 이화여자대학교,37.561149,126.946433,서울
drama,좋아하면 울리는,롯데월드,playground,서울특별시 송파구 올림픽로 240,37.5112601,127.097998,서울
drama,좋아하면 울리는,올림픽공원,playground,서울특별시 송파구 올림픽로 424,37.5209657,127.116064,서울
drama,좋아하면 울리는,석촌호수,playground,서울특별시 송파구 잠실동 47,37.509919,127.10298,서울
drama,좋아하면 울리는,서강대교,playground,서울특별시 영등포구 여의도동 서강대교,37.536911,126.92495,서울
drama,좋아하면 울리는,한강대교,playground,서울특별시 용산구 이촌동 한강대교,37.517492,126.95897,서울
drama,좋아하면 울리는,CU 부암럭키점,store,서울특별시 종로구 백석동길 15,37.593387,126.96575,서울
drama,좋아하면 울리는,경복궁,playground,서울특별시 종로구 사직로 161,37.5806736,126.976952,서울
drama,좋아하면 울리는,송원아트센터,playground,서울특별시 종로구 윤보선길 75,37.579297,126.98342,서울
drama,좋아하면 울리는,율곡로3길,playground,서울특별시 종로구 율곡로3길,37.577811,126.98239,서울
drama,좋아하면 울리는,중앙고등학교,playground,서울특별시 종로구 창덕궁길 164,37.584081,126.986846,서울
drama,좋아하면 울리는,서울한양도성 서울성곽길 남산(목멱산)구간,playground,서울특별시 중구 남창동 205-179,37.564486,127.01016,서울
drama,좋아하면 울리는,남산공원 백범광장,playground,서울특별시 중구 삼일대로 231,37.551068,126.990858,서울
drama,좋아하면 울리는,서울디자인재단,playground,서울특별시 중구 을지로 281,37.566752,127.0101,서울
drama,좋아하면 울리는,인천자유공원,playground,인천광역시 중구 송학동1가 1-1,37.474776,126.62373,인천
drama,좋아하면 울리는,자유공원,playground,인천광역시 중구 제물량로232번길 46,37.4752537,126.621846,인천
drama,좋아하면 울리는,전주대학교,playground,전라북도 전주시 완산구 천잠로 303,35.81393,127.0901,전라
drama,좋아하면 울리는,제주 동백수묵원,playground,제주특별자치도 서귀포시 남원읍 위미리 927,33.2752541,126.6780106,제주
drama,좋아하면 울리는,청초밭,playground,제주특별자치도 서귀포시 표선면 성읍이리로57번길 34,33.4201662,126.7809284,제주
drama,좋아하면 울리는,소노캄 제주,playground,제주특별자치도 서귀포시 표선면 일주동로 6347-17,33.305566,126.792099,제주
drama,좋아하면 울리는,산굼부리,playground,제주특별자치도 제주시 조천읍 교래리 산38,33.4316207,126.6900058,제주
drama,좋아하면 울리는 시즌2,하우애니,store,서울특별시 종로구 계동길 73-1,37.580547,126.98667,서울
drama,좋은사람,코엑스,playground,서울특별시 강남구 영동대로 513,37.510177,127.05866,서울
drama,좋은사람,GS25 홍대잔다리점,store,서울특별시 마포구 잔다리로 40,37.551918,126.91929,서울
drama,좋은사람,서대문형무소역사관,playground,서울특별시 서대문구 통일로 251,37.574692,126.95649,서울
drama,좋은사람,노들섬,playground,서울특별시 용산구 양녕로 445,37.5181029,126.957064,서울
drama,좋은사람,중림동약현성당,playground,서울특별시 중구 청파로 447-1,37.559115,126.96744,서울
show,좋은아침,연희동칼국수 본점,restaurant,서울특별시 서대문구 연희맛로 37,37.5681791,126.9307331,서울
show,좋은아침,봉쥬르밥상,restaurant,서울특별시 마포구 성미산로26길 37 지층 101호,37.562271,126.923407,서울
drama,주군의 태양,올림픽공원,playground,서울특별시 송파구 올림픽로 424,37.5209657,127.116064,서울
drama,죽어도 좋아,정발산로사거리,playground,경기도 고양시 일산동구 장항동?845,37.656791,126.77231,경기
drama,죽어도 좋아,에버랜드,playground,경기도 용인시 처인구 포곡읍 에버랜드로 199,37.2896511,127.217242,경기
drama,죽어도 좋아,맥쓰세계치킨 답십리점,restaurant,서울특별시 동대문구 답십리로 140 세기프라자 1층 5호,37.572483,127.05563,서울
drama,죽어도 좋아,동아디지털미디어센터,playground,서울특별시 마포구 매봉산로 75,37.57832,126.89285,서울
drama,죽어도 좋아,누리꿈스퀘어빌딩,playground,서울특별시 마포구 월드컵북로 396,37.579272,126.89028,서울
drama,죽어도 좋아,월드컵북로44길,playground,서울특별시 마포구 월드컵북로44길,37.577895,126.89328,서울
show,줄서는식당,만돈,restaurant,"경기도 고양시 일산동구 정발산로 24 웨스턴돔 B동 2층 225,226호",37.6552739,126.7724093,경기
show,줄서는식당,말똥도넛 디저트타운 파주점,cafe,경기도 파주시 지목로 137,37.7275598,126.6980124,경기
show,줄서는식당,위트앤미트 강남점,cafe,서울특별시 강남구 강남대로110길 32 1층,37.5036414,127.0274771,서울
show,줄서는식당,양인환대,restaurant,서울특별시 강남구 강남대로42길 17,37.4855219,127.0353536,서울
show,줄서는식당,용용선생 강남역점,restaurant,서울특별시 강남구 강남대로96길 17,37.5000978,127.028377,서울
show,줄서는식당,땀땀,restaurant,서울특별시 강남구 강남대로98길 12-5,37.5003764,127.0279606,서울
show,줄서는식당,무탄,restaurant,서울특별시 강남구 논현로176길 22 1층,37.5272693,127.0302976,서울
show,줄서는식당,도산분식 도산공원점,restaurant,서울특별시 강남구 도산대로49길 10-6 젤로빌딩,37.5236776,127.037882,서울
show,줄서는식당,꽁티드툴레아,restaurant,서울특별시 강남구 도산대로49길 39,37.5255247,127.0368785,서울
show,줄서는식당,웍셔너리,restaurant,서울특별시 강남구 도산대로53길 12,37.5238412,127.0384919,서울
show,줄서는식당,카페 노티드 청담,cafe,서울특별시 강남구 도산대로53길 15 1층,37.5241508,127.0382334,서울
show,줄서는식당,도산뚝배기,restaurant,서울특별시 강남구 도산대로54길 18 1층,37.5215111,127.038601,서울
show,줄서는식당,육개옥,restaurant,서울특별시 강남구 봉은사로 167,37.5072082,127.0322447,서울
show,줄서는식당,한미옥,restaurant,서울특별시 강남구 봉은사로 319 한미옥,37.509902,127.0418186,서울
show,줄서는식당,상록수 선릉점,restaurant,서울특별시 강남구 삼성로85길 43 1층,37.5041541,127.0538876,서울
show,줄서는식당,해목 논현점,restaurant,서울특별시 강남구 선릉로145길 14,37.5214472,127.0382828,서울
show,줄서는식당,영동교집 청담직영점,restaurant,서울특별시 강남구 선릉로148길 11,37.522576,127.040573,서울
show,줄서는식당,피자덕후 피자힙,restaurant,서울특별시 강남구 선릉로157길 23 2층,37.5260721,127.037927,서울
show,줄서는식당,달래해장 신사직영점,restaurant,서울특별시 강남구 압구정로2길 46 강남시장 1층,37.5189049,127.0207706,서울
show,줄서는식당,런던 베이글 뮤지엄 도산점,cafe,"서울특별시 강남구 언주로168길 33 1, 2층",37.5260427,127.0364261,서울
show,줄서는식당,선데이 버거 클럽,restaurant,서울특별시 강남구 언주로170길 37 201호,37.5266055,127.0367175,서울
